name,image_url,price,category_id
Chickpea Salad,http://dummyimage.com/135x100.png/ff4444/ffffff,5.49,1
Fleece Throw Blanket,http://dummyimage.com/112x100.png/dddddd/000000,29.99,1
Teriyaki Chicken Skewers,http://dummyimage.com/104x100.png/5fa2dd/ffffff,8.99,3
Garden Tool Set,http://dummyimage.com/127x100.png/cc0000/ffffff,34.99,1
Coffee Maker,http://dummyimage.com/240x100.png/ff4444/ffffff,89.99,3
Smoked Paprika,http://dummyimage.com/198x100.png/cc0000/ffffff,2.99,1
Window Blinds,http://dummyimage.com/160x100.png/ff4444/ffffff,59.99,1
Chickpeas,http://dummyimage.com/144x100.png/dddddd/000000,1.29,3
Electric Hot Pot,http://dummyimage.com/107x100.png/dddddd/000000,49.99,3
Ice Cube Tray with Lid,http://dummyimage.com/104x100.png/ff4444/ffffff,10.99,1
Honey Mustard Sauce,http://dummyimage.com/216x100.png/cc0000/ffffff,3.29,1
Frozen Fruit Medley,http://dummyimage.com/212x100.png/5fa2dd/ffffff,5.99,3
Peanut Butter,http://dummyimage.com/141x100.png/cc0000/ffffff,3.79,3
Fitness Resistance Bands,http://dummyimage.com/167x100.png/5fa2dd/ffffff,29.99,4
Hand Crank Blender,http://dummyimage.com/116x100.png/dddddd/000000,18.99,3
Banana Peanut Butter Smoothie,http://dummyimage.com/200x100.png/ff4444/ffffff,5.49,4
Pineapple Chunks (canned),http://dummyimage.com/177x100.png/ff4444/ffffff,2.29,3
Floral Summer Dress,http://dummyimage.com/129x100.png/cc0000/ffffff,39.99,1
Peanut Butter Protein Balls,http://dummyimage.com/163x100.png/5fa2dd/ffffff,5.29,1
Adjustable Pet Grooming Table,http://dummyimage.com/122x100.png/dddddd/000000,109.99,1
Olive Oil,http://dummyimage.com/189x100.png/5fa2dd/ffffff,7.99,1
USB-C Hub,http://dummyimage.com/124x100.png/dddddd/000000,39.99,4
Greek Yogurt,http://dummyimage.com/171x100.png/dddddd/000000,1.99,1
Self-Watering Planters,http://dummyimage.com/161x100.png/cc0000/ffffff,49.99,1
Thai Red Curry Paste,http://dummyimage.com/234x100.png/ff4444/ffffff,3.99,4
Travel Luggage Scale,http://dummyimage.com/135x100.png/ff4444/ffffff,14.99,4
DIY Organic Gardening Kit,http://dummyimage.com/241x100.png/dddddd/000000,39.99,1
Pumpkin Ice Cream,http://dummyimage.com/184x100.png/ff4444/ffffff,4.99,1
Karaoke Microphone,http://dummyimage.com/225x100.png/ff4444/ffffff,39.99,1
Fleece Hoodie,http://dummyimage.com/224x100.png/cc0000/ffffff,39.99,1
Foam Building Blocks for Kids,http://dummyimage.com/239x100.png/ff4444/ffffff,22.99,3
Vegetarian Chili,http://dummyimage.com/180x100.png/cc0000/ffffff,3.99,1
Creamy Garlic Dressing,http://dummyimage.com/125x100.png/dddddd/000000,3.99,4
Noise-Canceling Earbuds,http://dummyimage.com/102x100.png/dddddd/000000,79.99,4
Mini Pretzels,http://dummyimage.com/134x100.png/dddddd/000000,2.99,1
Honey Mustard Chicken Breasts,http://dummyimage.com/214x100.png/cc0000/ffffff,8.99,1
Sourdough Bread,http://dummyimage.com/174x100.png/ff4444/ffffff,4.99,3
Vegetable and Cheese Quesadillas,http://dummyimage.com/198x100.png/5fa2dd/ffffff,6.99,3
Kale Salad Kit,http://dummyimage.com/203x100.png/5fa2dd/ffffff,4.99,3
Pet Reflective Vest,http://dummyimage.com/136x100.png/5fa2dd/ffffff,18.99,1
Rainbow Veggie Chips,http://dummyimage.com/186x100.png/dddddd/000000,3.29,4
Whipped Cream Cheese,http://dummyimage.com/155x100.png/dddddd/000000,2.99,1
